"CreditScore";"Geography";"Gender";"Age";"Tenure";"Balance";"NumOfProducts";"HasCrCard";"IsActiveMember";"EstimatedSalary";"Exited"
706;"2";"0";38;5;163034.82;2;1;1;135662.17;0
714;"2";"1";49;4;93059.34;1;1;0;7571.51;1
794;"0";"0";38;9;179581.31;1;1;0;23596.24;0
518;"2";"0";46;4;113625.93;1;0;0;92727.42;1
589;"2";"0";55;7;119961.48;1;1;0;65156.83;1
824;"1";"0";45;3;129209.48;1;0;0;60151.77;0
719;"2";"1";42;5;137227.04;3;1;0;149097.38;1
617;"2";"1";58;3;119024.75;2;1;0;35199.24;1
651;"1";"0";35;7;74623.5;3;1;0;129451.29;1
637;"0";"1";45;2;157929.45;1;1;1;145134.49;1
554;"1";"1";26;7;92606.86;2;1;0;192709.69;0
731;"2";"0";35;2;127862.93;2;1;0;139083.7;0
569;"0";"1";42;1;0.0;1;1;1;83629.6;1
625;"2";"1";37;4;142711.81;1;1;0;35625.41;0
592;"1";"1";38;4;0.0;2;1;0;35338.96;0
669;"1";"0";43;1;163159.85;1;0;1;15602.8;0
663;"2";"0";32;3;108586.86;1;1;1;182355.21;0
518;"2";"1";41;5;110624.99;1;1;0;89327.67;0
686;"2";"1";43;5;154846.24;2;1;1;151903.6;0
709;"2";"0";45;4;122917.71;1;1;1;11.58;1
571;"1";"1";33;9;0.0;2;0;1;77519.62;0
707;"1";"1";31;2;82787.93;2;0;0;91423.69;0
701;"2";"0";32;5;102500.34;1;0;0;106287.77;0
672;"1";"0";34;9;0.0;2;1;0;161800.77;0
620;"2";"0";39;9;159492.79;1;1;0;80582.34;1
557;"0";"0";48;10;0.0;2;1;1;185094.48;0
648;"0";"1";54;7;118241.02;1;1;0;172586.89;1
479;"1";"1";35;2;113090.4;1;1;0;195649.79;0
730;"1";"1";22;9;65763.57;1;1;1;145792.01;0
737;"2";"1";43;1;125537.38;1;1;0;138510.01;1
616;"1";"0";31;3;94263.91;2;1;0;168895.06;0
639;"0";"0";29;4;133434.57;2;1;0;97983.44;0
815;"0";"1";39;6;0.0;1;1;1;85167.88;0
786;"0";"0";31;9;0.0;2;1;1;18210.36;0
549;"1";"0";50;9;94748.76;2;0;1;13608.18;0
622;"1";"1";38;4;98640.74;1;1;1;110457.99;0
624;"1";"0";26;9;74681.9;2;0;0;31231.35;0
841;"1";"0";34;4;0.0;2;1;0;141582.66;0
614;"0";"1";41;7;179915.85;1;0;0;14666.35;1
676;"1";"0";30;1;128207.23;1;1;1;55400.17;0
697;"1";"0";42;9;132739.26;2;0;0;174667.65;0
732;"1";"1";40;10;0.0;2;1;0;154189.08;0
623;"1";"0";27;4;120509.81;1;0;0;142170.44;0
541;"1";"0";46;4;124547.13;2;1;0;94499.06;0
773;"0";"1";39;4;0.0;2;0;1;182081.45;0
762;"2";"0";34;4;88815.56;2;1;0;68562.26;1
655;"0";"1";35;1;82231.51;2;1;0;88798.02;0
602;"2";"0";32;7;184715.86;2;1;0;113781.99;0
850;"1";"0";31;3;0.0;2;1;0;121866.87;0
649;"0";"0";51;4;0.0;1;1;1;150390.57;0
850;"2";"0";28;4;147972.19;1;1;0;60708.72;1
543;"1";"0";43;9;0.0;2;1;1;78858.07;0
672;"1";"0";52;8;170008.84;1;0;0;56407.42;1
600;"1";"1";27;3;0.0;2;0;1;125698.97;0
671;"0";"1";34;10;0.0;1;1;0;23235.38;0
706;"0";"1";42;8;95386.82;1;1;1;75732.25;0
541;"2";"0";51;7;90373.28;2;1;0;179861.79;0
711;"2";"0";34;4;133467.77;2;1;1;42976.64;0
630;"0";"0";30;3;0.0;2;0;1;10486.69;0
531;"1";"0";31;3;96288.26;1;1;0;56794.73;0
641;"1";"1";26;4;91547.84;2;0;1;28157.34;0
631;"2";"0";37;8;138292.64;2;0;0;152422.91;1
685;"1";"0";35;9;0.0;1;1;0;167033.83;0
702;"0";"0";32;8;71667.74;1;1;1;126082.18;0
708;"2";"1";43;0;118994.84;1;1;0;181499.77;1
653;"0";"0";55;7;0.0;2;1;1;41967.03;0
654;"2";"0";37;2;145610.07;2;0;0;186300.59;0
596;"1";"1";33;1;138162.81;1;1;0;85412.54;0
549;"2";"1";31;9;135020.21;2;1;1;23343.18;0
754;"1";"0";38;2;0.0;2;1;0;180698.32;0
815;"2";"1";25;8;135161.67;1;1;1;136071.05;0
556;"1";"1";52;9;0.0;1;1;0;175149.2;1
706;"1";"0";32;6;94486.47;1;1;1;146949.74;0
850;"1";"0";46;9;117640.39;1;1;0;88920.68;0
732;"0";"1";33;8;111379.55;1;1;1;45098.62;0
614;"1";"0";40;6;0.0;1;1;1;20339.79;1
580;"0";"1";57;0;136820.99;1;0;1;108528.74;0
593;"1";"1";46;7;98752.51;1;1;0;145560.38;0
653;"2";"1";25;2;158266.42;3;1;1;199357.24;0
746;"1";"1";29;4;105599.67;1;1;1;43106.17;0
662;"1";"1";29;10;0.0;2;1;0;137508.31;0
573;"1";"0";31;2;0.0;2;1;1;91957.39;0
684;"0";"1";39;4;139723.9;1;1;1;120612.11;0
793;"1";"1";41;3;141806.46;1;1;0;102921.17;0
798;"2";"1";49;5;132571.67;1;1;1;31686.33;1
524;"1";"0";40;2;180516.9;1;1;0;180002.42;0
816;"1";"0";31;8;0.0;2;1;1;28407.4;0
742;"2";"1";41;4;92805.72;1;0;1;73743.95;1
540;"1";"0";22;4;0.0;3;1;1;186233.26;1
537;"2";"0";39;3;135309.36;1;1;0;31728.86;1
759;"0";"1";74;6;128917.84;1;1;1;48244.64;0
774;"1";"1";52;2;56580.93;1;1;0;113266.28;1
608;"2";"0";42;8;131390.75;2;1;0;71178.09;0
704;"0";"0";37;4;0.0;2;0;0;25684.93;0
581;"1";"0";41;8;0.0;2;0;0;29737.14;0
628;"2";"1";61;1;97361.66;1;1;1;149922.38;1
566;"1";"1";42;6;0.0;1;1;0;180702.12;1
701;"0";"0";59;7;0.0;2;0;1;27597.59;0
735;"0";"0";29;10;0.0;2;1;1;95025.27;0
680;"1";"1";34;1;0.0;2;1;0;167035.07;0
560;"1";"0";57;0;0.0;2;0;1;116781.71;0
663;"2";"1";29;4;102714.65;2;0;0;21170.81;0
665;"1";"1";34;5;67816.72;1;1;1;29641.58;0
758;"1";"0";51;8;81710.46;1;1;1;116520.07;0
621;"1";"0";26;2;75237.54;1;0;1;44220.4;0
764;"2";"0";28;10;124023.18;1;1;0;166188.28;0
537;"2";"1";46;5;100727.5;1;0;1;140857.76;1
589;"1";"1";46;10;107238.85;2;1;0;37024.28;0
555;"1";"0";24;5;0.0;2;1;0;27513.47;0
734;"1";"1";29;0;139994.66;1;1;0;17744.72;0
783;"0";"1";59;9;126224.87;1;1;1;4423.63;0
678;"2";"1";51;1;145751.03;1;0;0;109718.44;1
661;"1";"0";47;5;0.0;1;0;1;107243.31;1
607;"0";"1";25;4;121166.89;1;0;1;115288.24;0
537;"0";"1";38;1;0.0;2;0;1;41233.97;0
513;"0";"0";88;10;0.0;2;1;1;52952.24;0
576;"1";"0";63;9;70655.48;1;0;0;78955.8;1
660;"2";"0";41;1;129901.21;1;1;0;26025.6;1
637;"1";"0";40;8;125470.81;1;1;1;174536.17;0
672;"1";"1";53;9;169406.33;4;1;1;147311.47;1
629;"1";"0";32;2;0.0;2;0;1;77965.44;0
583;"2";"0";40;4;107041.3;1;1;1;5635.63;0
763;"0";"1";32;10;95153.77;1;0;1;81310.1;0
516;"2";"0";32;3;145166.09;2;0;0;111421.45;0
617;"1";"1";27;4;0.0;2;0;0;190269.21;0
700;"1";"0";38;9;65962.63;1;1;1;100950.48;0
727;"2";"0";36;6;140418.81;1;1;1;113033.73;1
689;"0";"1";31;3;139799.63;1;0;1;120663.57;0
626;"2";"0";49;9;171787.84;2;1;0;187192.23;0
686;"1";"0";38;6;149238.97;1;1;1;97825.23;0
351;"2";"1";57;4;163146.46;1;1;0;169621.69;1
739;"1";"1";37;8;0.0;2;1;0;191557.1;1
627;"1";"0";32;10;0.0;2;1;0;103287.62;0
451;"2";"1";38;9;61482.47;1;1;1;167538.66;0
